candidateId,query,expectedAction,relevantChunkIds,evidenceHeading,evidenceExcerpt,principalRoles,requesterAudiences,asOf,tags,sourceKind,reviewDecision,reviewComment
IRC-068,현재 승인된 규정 기준으로 확인해 주세요. 법에서 말하는 전기통신금융사기의 뜻은 무엇인가요?,ANSWER,chk_e733ec3a73a89171916261291e0db6b2b3cc197f3e685ed583d8247483057cf1,제2조(정의),"2. “전기통신금융사기”란 「전기통신기본법」 제2조제1호에 따른 전기통신을 이용하여 타인을 기망(欺罔)ㆍ공갈(恐喝)함으로써 자금 또는 재산상의 이익을 취하거나 제3자에게 자금 또 는 재산상의 이익을 취하게 하는 다음 각 목의 행위를 말한다. 다만, 재화의 공급 또는 용역

법제처 2 국가법령정보센 터 전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법 의 제공 등을 가장한 행위는 제외하되, 대출의 제공ㆍ알선ㆍ중개를 가장한 행위는 포함한 다.

가. 자금을 송금ㆍ이체하도록 하는 행위

나. 개인정보를 알아내어 자금을 송금ㆍ이체하는 행위

다. 자금을 교부받거나 교부하도록 하는 행위

라. 자금을 출금하거나 출금하도록 하는 행위

2의2. “전자금융거래”란 금융회사가 전자적 장치를 통하여 금융상품 및 서비스를 제공하고, 이용자가 금융회사의 종사자와 직접 대면하거나 의사소통을 하지 아니하고 자동화된 방식 으로 이를 이용하는 거래를 말한다.

3. “피해자”란 전기통신금융사기로 인하여 재산상의 피해를 입은 자를 말한다.",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|전기통신금융사기|표현변형|규정확인|seed:ORC-017,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-017 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-069,어려운 표현 없이 쉽게 설명해 주세요. 법에서 말하는 전기통신금융사기의 뜻은 무엇인가요?,ANSWER,chk_e733ec3a73a89171916261291e0db6b2b3cc197f3e685ed583d8247483057cf1,제2조(정의),"법제처 2 국가법령정보센 터 전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법 의 제공 등을 가장한 행위는 제외하되, 대출의 제공ㆍ알선ㆍ중개를 가장한 행위는 포함한 다.

가. 자금을 송금ㆍ이체하도록 하는 행위

나. 개인정보를 알아내어 자금을 송금ㆍ이체하는 행위

다. 자금을 교부받거나 교부하도록 하는 행위

라. 자금을 출금하거나 출금하도록 하는 행위

2의2. “전자금융거래”란 금융회사가 전자적 장치를 통하여 금융상품 및 서비스를 제공하고, 이용자가 금융회사의 종사자와 직접 대면하거나 의사소통을 하지 아니하고 자동화된 방식 으로 이를 이용하는 거래를 말한다.

3. “피해자”란 전기통신금융사기로 인하여 재산상의 피해를 입은 자를 말한다.",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|전기통신금융사기|표현변형|쉬운말|seed:ORC-017,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-017 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-070,핵심 조건만 정확히 확인하려고 합니다. 법에서 말하는 전기통신금융사기의 뜻은 무엇인가요?,ANSWER,chk_e733ec3a73a89171916261291e0db6b2b3cc197f3e685ed583d8247483057cf1,제2조(정의),"법제처 2 국가법령정보센 터 전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법 의 제공 등을 가장한 행위는 제외하되, 대출의 제공ㆍ알선ㆍ중개를 가장한 행위는 포함한 다.

가. 자금을 송금ㆍ이체하도록 하는 행위

나. 개인정보를 알아내어 자금을 송금ㆍ이체하는 행위

다. 자금을 교부받거나 교부하도록 하는 행위

라. 자금을 출금하거나 출금하도록 하는 행위

2의2. “전자금융거래”란 금융회사가 전자적 장치를 통하여 금융상품 및 서비스를 제공하고, 이용자가 금융회사의 종사자와 직접 대면하거나 의사소통을 하지 아니하고 자동화된 방식 으로 이를 이용하는 거래를 말한다.

3. “피해자”란 전기통신금융사기로 인하여 재산상의 피해를 입은 자를 말한다.",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|전기통신금융사기|표현변형|핵심조건|seed:ORC-017,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-017 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-071,고객에게 안내하려고 합니다. 사기이용계좌는 법에서 어떻게 정의하나요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|사기이용계좌|표현변형|고객안내|seed:ORC-018,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-018 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-072,행원 검토용으로 공식 근거와 함께 답변해 주세요. 사기이용계좌는 법에서 어떻게 정의하나요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|사기이용계좌|표현변형|행원검토|seed:ORC-018,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-018 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-073,현재 승인된 규정 기준으로 확인해 주세요. 사기이용계좌는 법에서 어떻게 정의하나요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|사기이용계좌|표현변형|규정확인|seed:ORC-018,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-018 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-074,어려운 표현 없이 쉽게 설명해 주세요. 사기이용계좌는 법에서 어떻게 정의하나요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|사기이용계좌|표현변형|쉬운말|seed:ORC-018,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-018 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-075,핵심 조건만 정확히 확인하려고 합니다. 사기이용계좌는 법에서 어떻게 정의하나요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|사기이용계좌|표현변형|핵심조건|seed:ORC-018,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-018 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-076,고객에게 안내하려고 합니다. 통신사기피해환급법상 피해금의 정의가 무엇인가요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|피해금|표현변형|고객안내|seed:ORC-019,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-019 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-077,행원 검토용으로 공식 근거와 함께 답변해 주세요. 통신사기피해환급법상 피해금의 정의가 무엇인가요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|피해금|표현변형|행원검토|seed:ORC-019,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-019 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-078,현재 승인된 규정 기준으로 확인해 주세요. 통신사기피해환급법상 피해금의 정의가 무엇인가요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|피해금|표현변형|규정확인|seed:ORC-019,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-019 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-079,어려운 표현 없이 쉽게 설명해 주세요. 통신사기피해환급법상 피해금의 정의가 무엇인가요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|피해금|표현변형|쉬운말|seed:ORC-019,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-019 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-080,핵심 조건만 정확히 확인하려고 합니다. 통신사기피해환급법상 피해금의 정의가 무엇인가요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|피해금|표현변형|핵심조건|seed:ORC-019,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-019 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-081,고객에게 안내하려고 합니다. 피해환급금은 어떤 돈을 뜻하나요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|피해환급금|표현변형|고객안내|seed:ORC-020,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-020 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-082,행원 검토용으로 공식 근거와 함께 답변해 주세요. 피해환급금은 어떤 돈을 뜻하나요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|피해환급금|표현변형|행원검토|seed:ORC-020,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-020 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-083,현재 승인된 규정 기준으로 확인해 주세요. 피해환급금은 어떤 돈을 뜻하나요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|피해환급금|표현변형|규정확인|seed:ORC-020,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-020 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-084,어려운 표현 없이 쉽게 설명해 주세요. 피해환급금은 어떤 돈을 뜻하나요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|피해환급금|표현변형|쉬운말|seed:ORC-020,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-020 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
IRC-085,핵심 조건만 정확히 확인하려고 합니다. 피해환급금은 어떤 돈을 뜻하나요?,ANSWER,chk_ae7ff382ed054b384541bb989f79818c4e64711c6a2ac07ab3d2dbed3705e832,제2조(정의),"4. “사기이용계좌”란 전기통신금융사기로 인하여 피해자의 자금이 송금ㆍ이체된 계좌, 피해 자가 교부하였거나 피해자의 계좌에서 출금된 자금이 입금된 계좌 및 해당 계좌로부터 자 금의 이전에 이용된 계좌를 말한다. 5. “피해금”이란 전기통신금융사기로 인하여 피해자의 계좌에서 사기이용계좌로 송금ㆍ이체 된 금전, 피해자가 교부한 금전 또는 피해자의 계좌에서 출금된 금전을 말한다. 6. “피해환급금”이란 피해금을 환급하기 위하여 제9조에 따라 소멸된 채권을 기초로 하여 제 10조에 따라 산정되어 금융회사가 피해자에게 지급하는 금전을 말한다. 7. “이용자”란 금융회사와 체결한 계약에 따라 전자금융거래를 이용하는 자를 말한다. 8. “사기관련의심계좌”란 전기통신금융사기에 관련된 것으로 의심되는 계좌로서 다음 각 목 의 어느 하나에 해당하는 계좌를 말한다. 가. 피해금의 입금ㆍ이체ㆍ송금ㆍ출금에 이용되는 것으로 의심되는 계좌 나. 계좌 명의인에게 피해가 발생할 것으로 의심되는 계좌",PROTECTION_STAFF,STAFF,2026-08-27,법령|정의|피해환급금|표현변형|핵심조건|seed:ORC-020,MACHINE_AUTHORED_REVIEW_CANDIDATE,PENDING,ORC-020 승인 근거에서 파생한 기계 작성 후보; 독립 사람 검수 필요
